access_code,state_code,access_flag,add_date,expire_date,status
V6270,CA,0,20090519,20170514,A
V6274,CA,0,20090519,20170514,A
V6291,CA,0,20090519,20170514,A
V6307,CA,0,20090519,20170514,A
V6335,CA,0,20090519,20170514,A
V6342,CA,0,20090519,20170514,A
V6352,CA,0,20090519,20170514,A
V6357,CA,0,20090519,20170514,A
V6372,CA,0,20090519,20170514,A
V6376,CA,0,20090519,20170514,A
V6379,CA,0,20090519,20170514,A
V6390,CA,0,20090519,20170514,A
V6412,CA,0,20090519,20170514,A
V6425,CA,0,20090519,20170514,A
V6427,CA,0,20090519,20170514,A
V6444,CA,0,20090519,20170514,A
V6457,CA,0,20090519,20170514,A
V6458,CA,0,20090519,20170514,A
V6461,CA,0,20090519,20170514,A
V6470,CA,0,20090519,20170514,A
V6480,CA,0,20090519,20170514,A
V6486,CA,0,20090519,20170514,A
V6512,CA,0,20090519,20170514,A
V6515,CA,0,20090519,20170514,A
V6516,CA,0,20090519,20170514,A
V6517,CA,0,20090519,20170514,A
V6523,CA,0,20090519,20170514,A
V6550,CA,0,20090519,20170514,A
V6552,CA,0,20090519,20170514,A
V6560,CA,0,20090519,20170514,A
V6580,CA,0,20090519,20170514,A
V6584,CA,0,20090519,20170514,A
V7111,CA,0,20090519,20170514,A
V7117,CA,0,20090519,20170514,A
V7119,CA,0,20090519,20170514,A
V7137,CA,0,20090519,20170514,A
V7140,CA,0,20090519,20170514,A
V7141,CA,0,20090519,20170514,A
V7155,CA,0,20090519,20170514,A
V7157,CA,0,20090519,20170514,A
V7158,CA,0,20090519,20170514,A
V7161,CA,0,20090519,20170514,A
V7167,CA,0,20090519,20170514,A
V7175,CA,0,20090519,20170514,A
V7187,CA,0,20090519,20170514,A
V7189,CA,0,20090519,20170514,A
V7197,CA,0,20090519,20170514,A
V7208,CA,0,20090519,20170514,A
V7211,CA,0,20090519,20170514,A
V7214,CA,0,20090519,20170514,A
V7215,CA,0,20090519,20170514,A
V7216,CA,0,20090519,20170514,A
V7225,CA,0,20090519,20170514,A
V7226,CA,0,20090519,20170514,A
V7227,CA,0,20090519,20170514,A
V7228,CA,0,20090519,20170514,A
V7229,CA,0,20090519,20170514,A
V7230,CA,0,20090519,20170514,A
V7244,CA,0,20090519,20170514,A
V7245,CA,0,20090519,20170514,A
V7246,CA,0,20090519,20170514,A
V7247,CA,0,20090519,20170514,A
V7248,CA,0,20090519,20170514,A
V7259,CA,0,20090519,20170514,A
V7261,CA,0,20090519,20170514,A
V7273,CA,0,20090519,20170514,A
V7274,CA,0,20090519,20170514,A
V7275,CA,0,20090519,20170514,A
V7276,CA,0,20090519,20170514,A
V7277,CA,0,20090519,20170514,A
V7278,CA,0,20090519,20170514,A
V7279,CA,0,20090519,20170514,A
V7280,CA,0,20090519,20170514,A
V7281,CA,0,20090519,20170514,A
V7282,CA,0,20090519,20170514,A
V7286,CA,0,20090519,20170514,A
V7288,CA,0,20090519,20170514,A
V8340,CA,0,20090519,20170514,A
V8343,CA,0,20090519,20170514,A
V8345,CA,0,20090519,20170514,A
V8354,CA,0,20090519,20170514,A
V8359,CA,0,20090519,20170514,A
V8360,CA,0,20090519,20170514,A
V8361,CA,0,20090519,20170514,A
V8377,CA,0,20090519,20170514,A
V8381,CA,0,20090519,20170514,A
V8429,CA,0,20090519,20170514,A
V8437,CA,0,20090519,20170514,A
V8440,CA,0,20090519,20170514,A
V8441,CA,0,20090519,20170514,A
V8442,CA,0,20090519,20170514,A
V8443,CA,0,20090519,20170514,A
V8444,CA,0,20090519,20170514,A
V8445,CA,0,20090519,20170514,A
V8450,CA,0,20090519,20170514,A
V8470,CA,0,20090519,20170514,A
V8474,CA,0,20090519,20170514,A
V8481,CA,0,20090519,20170514,A
V8497,CA,0,20090519,20170514,A
V9024,CA,0,20090519,20170514,A
V9027,CA,0,20090519,20170514,A
V9031,CA,0,20090519,20170514,A
V9045,CA,0,20090519,20170514,A
V9071,CA,0,20090519,20170514,A
V9078,CA,0,20090519,20170514,A
V9088,CA,0,20090519,20170514,A
V9095,CA,0,20090519,20170514,A
V9100,CA,0,20090519,20170514,A
V9122,CA,0,20090519,20170514,A
V9127,CA,0,20090519,20170514,A
V9132,CA,0,20090519,20170514,A
V9143,CA,0,20090519,20170514,A
V9145,CA,0,20090519,20170514,A
V9147,CA,0,20090519,20170514,A
V9156,CA,0,20090519,20170514,A
V9157,CA,0,20090519,20170514,A
V9158,CA,0,20090519,20170514,A
V9159,CA,0,20090519,20170514,A
V9160,CA,0,20090519,20170514,A
V9161,CA,0,20090519,20170514,A
V9162,CA,0,20090519,20170514,A
V9163,CA,0,20090519,20170514,A
V9174,CA,0,20090519,20170514,A
V9178,CA,0,20090519,20170514,A
V9179,CA,0,20090519,20170514,A
V9188,CA,0,20090519,20170514,A
V9189,CA,0,20090519,20170514,A
V9190,CA,0,20090519,20170514,A
V9191,CA,0,20090519,20170514,A
V9192,CA,0,20090519,20170514,A
V9193,CA,0,20090519,20170514,A
V9194,CA,0,20090519,20170514,A
V9195,CA,0,20090519,20170514,A
V9196,CA,0,20090519,20170514,A
V9197,CA,0,20090519,20170514,A
V9198,CA,0,20090519,20170514,A
V9199,CA,0,20090519,20170514,A
V9701,CA,0,20090519,20170514,A
V9702,CA,0,20090519,20170514,A
V9714,CA,0,20090519,20170514,A
V9718,CA,0,20090519,20170514,A
V9725,CA,0,20090519,20170514,A
V9731,CA,0,20090519,20170514,A
V9733,CA,0,20090519,20170514,A
V9736,CA,0,20090519,20170514,A
V9748,CA,0,20090519,20170514,A
V9755,CA,0,20090519,20170514,A
V9763,CA,0,20090519,20170514,A
V9765,CA,0,20090519,20170514,A
V9773,CA,0,20090519,20170514,A
V9775,CA,0,20090519,20170514,A
V9783,CA,0,20090519,20170514,A
V9784,CA,0,20090519,20170514,A
V9803,CA,0,20090519,20170514,A
V9805,CA,0,20090519,20170514,A
V9806,CA,0,20090519,20170514,A
V9807,CA,0,20090519,20170514,A
V9809,CA,0,20090519,20170514,A
V9810,CA,0,20090519,20170514,A
V9813,CA,0,20090519,20170514,A
V9816,CA,0,20090519,20170514,A
V9817,CA,0,20090519,20170514,A
V9833,CA,0,20090519,20170514,A
V9837,CA,0,20090519,20170514,A
V9838,CA,0,20090519,20170514,A
V9839,CA,0,20090519,20170514,A
V9840,CA,0,20090519,20170514,A
V9841,CA,0,20090519,20170514,A
V9842,CA,0,20090519,20170514,A
V9843,CA,0,20090519,20170514,A
V9844,CA,0,20090519,20170514,A
V9846,CA,0,20090519,20170514,A
V9847,CA,0,20090519,20170514,A
V9861,CA,0,20090519,20170514,A
V9875,CA,0,20090519,20170514,A
V9876,CA,0,20090519,20170514,A
V9892,CA,0,20090519,20170514,A
V9905,CA,0,20090519,20170514,A
V9915,CA,0,20090519,20170514,A
V9933,CA,0,20090519,20170514,A
V9940,CA,0,20090519,20170514,A
V9947,CA,0,20090519,20170514,A
V9959,CA,0,20090519,20170514,A
V9961,CA,0,20090519,20170514,A
V9963,CA,0,20090519,20170514,A
V9974,CA,0,20090519,20170514,A
V9981,CA,0,20090519,20170514,A
V9982,CA,0,20090519,20170514,A
V9983,CA,0,20090519,20170514,A
V9984,CA,0,20090519,20170514,A
V9985,CA,0,20090519,20170514,A
V9986,CA,0,20090519,20170514,A
V9996,CA,0,20090519,20170514,A
V9998,CA,0,20090519,20170514,A
W0074,CA,0,20090519,20170514,A
W0159,CA,0,20090519,20170514,A
W0183,CA,0,20090519,20170514,A
W0185,CA,0,20090519,20170514,A
W0713,CA,0,20090519,20170514,A
W0725,CA,0,20090519,20170514,A
W0756,CA,0,20090519,20170514,A
W0765,CA,0,20090519,20170514,A
W0770,CA,0,20090519,20170514,A
W0772,CA,0,20090519,20170514,A
W0779,CA,0,20090519,20170514,A
W0792,CA,0,20090519,20170514,A
W0800,CA,0,20090519,20170514,A
W0822,CA,0,20090519,20170514,A
W0834,CA,0,20090519,20170514,A
W0835,CA,0,20090519,20170514,A
W0839,CA,0,20090519,20170514,A
W0843,CA,0,20090519,20170514,A
W0854,CA,0,20090519,20170514,A
W0856,CA,0,20090519,20170514,A
W0857,CA,0,20090519,20170514,A
W0862,CA,0,20090519,20170514,A
W0863,CA,0,20090519,20170514,A
W0882,CA,0,20090519,20170514,A
W0900,CA,0,20090519,20170514,A
W0907,CA,0,20090519,20170514,A
W0918,CA,0,20090519,20170514,A
W0928,CA,0,20090519,20170514,A
W0944,CA,0,20090519,20170514,A
W0946,CA,0,20090519,20170514,A
W0952,CA,0,20090519,20170514,A
W0955,CA,0,20090519,20170514,A
W0971,CA,0,20090519,20170514,A
W0982,CA,0,20090519,20170514,A
W0983,CA,0,20090519,20170514,A
W0984,CA,0,20090519,20170514,A
W0988,CA,0,20090519,20170514,A
W1016,CA,0,20090519,20170514,A
W1029,CA,0,20090519,20170514,A
W1031,CA,0,20090519,20170514,A
W1032,CA,0,20090519,20170514,A
W1044,CA,0,20090519,20170514,A
W1066,CA,0,20090519,20170514,A
W1074,CA,0,20090519,20170514,A
W1078,CA,0,20090519,20170514,A
W2619,CA,0,20090519,20170514,A
W2642,CA,0,20090519,20170514,A
W2650,CA,0,20090519,20170514,A
W2652,CA,0,20090519,20170514,A
W2655,CA,0,20090519,20170514,A
W2658,CA,0,20090519,20170514,A
W2663,CA,0,20090519,20170514,A
W2669,CA,0,20090519,20170514,A
W2671,CA,0,20090519,20170514,A
W2681,CA,0,20090519,20170514,A
W2682,CA,0,20090519,20170514,A
W2705,CA,0,20090519,20170514,A
W2707,CA,0,20090519,20170514,A
W2708,CA,0,20090519,20170514,A
W2711,CA,0,20090519,20170514,A
W2715,CA,0,20090519,20170514,A
W2717,CA,0,20090519,20170514,A
W2718,CA,0,20090519,20170514,A
W2719,CA,0,20090519,20170514,A
W2726,CA,0,20090519,20170514,A
W2730,CA,0,20090519,20170514,A
W2734,CA,0,20090519,20170514,A
W2735,CA,0,20090519,20170514,A
W2736,CA,0,20090519,20170514,A
W2741,CA,0,20090519,20170514,A
W2744,CA,0,20090519,20170514,A
W2751,CA,0,20090519,20170514,A
W2758,CA,0,20090519,20170514,A
W2760,CA,0,20090519,20170514,A
W2771,CA,0,20090519,20170514,A
W2774,CA,0,20090519,20170514,A
W2778,CA,0,20090519,20170514,A
W2783,CA,0,20090519,20170514,A
W2795,CA,0,20090519,20170514,A
W2799,CA,0,20090519,20170514,A
W2806,CA,0,20090519,20170514,A
W2807,CA,0,20090519,20170514,A
W3519,CA,0,20090519,20170514,A
W3520,CA,0,20090519,20170514,A
W3524,CA,0,20090519,20170514,A
W3532,CA,0,20090519,20170514,A
W3533,CA,0,20090519,20170514,A
W3562,CA,0,20090519,20170514,A
W3568,CA,0,20090519,20170514,A
W3569,CA,0,20090519,20170514,A
W3575,CA,0,20090519,20170514,A
W3578,CA,0,20090519,20170514,A
W3584,CA,0,20090519,20170514,A
W3595,CA,0,20090519,20170514,A
W3601,CA,0,20090519,20170514,A
W3603,CA,0,20090519,20170514,A
W3607,CA,0,20090519,20170514,A
W3616,CA,0,20090519,20170514,A
W3622,CA,0,20090519,20170514,A
W3623,CA,0,20090519,20170514,A
W3627,CA,0,20090519,20170514,A
W3628,CA,0,20090519,20170514,A
W3650,CA,0,20090519,20170514,A
W3662,CA,0,20090519,20170514,A
W3667,CA,0,20090519,20170514,A
W3670,CA,0,20090519,20170514,A
W3675,CA,0,20090519,20170514,A
W3692,CA,0,20090519,20170514,A
W3716,CA,0,20090519,20170514,A
W3724,CA,0,20090519,20170514,A
W3732,CA,0,20090519,20170514,A
W3733,CA,0,20090519,20170514,A
W3734,CA,0,20090519,20170514,A
W3735,CA,0,20090519,20170514,A
W3736,CA,0,20090519,20170514,A
W3737,CA,0,20090519,20170514,A
W3738,CA,0,20090519,20170514,A
W3739,CA,0,20090519,20170514,A
W3740,CA,0,20090519,20170514,A
W3741,CA,0,20090519,20170514,A
W3751,CA,0,20090519,20170514,A
W3752,CA,0,20090519,20170514,A
W3753,CA,0,20090519,20170514,A
W3754,CA,0,20090519,20170514,A
W3755,CA,0,20090519,20170514,A
W3756,CA,0,20090519,20170514,A
W3757,CA,0,20090519,20170514,A
W3758,CA,0,20090519,20170514,A
W3759,CA,0,20090519,20170514,A
W3760,CA,0,20090519,20170514,A
W3761,CA,0,20090519,20170514,A
W3762,CA,0,20090519,20170514,A
W3763,CA,0,20090519,20170514,A
W3764,CA,0,20090519,20170514,A
W3765,CA,0,20090519,20170514,A
W3766,CA,0,20090519,20170514,A
W3767,CA,0,20090519,20170514,A
W3768,CA,0,20090519,20170514,A
W3769,CA,0,20090519,20170514,A
W3770,CA,0,20090519,20170514,A
W3773,CA,0,20090519,20170514,A
W3814,CA,0,20090519,20170514,A
W3830,CA,0,20090519,20170514,A
W3839,CA,0,20090519,20170514,A
W3848,CA,0,20090519,20170514,A
W3860,CA,0,20090519,20170514,A
W3862,CA,0,20090519,20170514,A
W3865,CA,0,20090519,20170514,A
W3878,CA,0,20090519,20170514,A
W3888,CA,0,20090519,20170514,A
W3893,CA,0,20090519,20170514,A
W4414,CA,0,20090519,20170514,A
W4415,CA,0,20090519,20170514,A
W4419,CA,0,20090519,20170514,A
W4421,CA,0,20090519,20170514,A
W4431,CA,0,20090519,20170514,A
W4434,CA,0,20090519,20170514,A
W4435,CA,0,20090519,20170514,A
W4443,CA,0,20090519,20170514,A
W4458,CA,0,20090519,20170514,A
W4460,CA,0,20090519,20170514,A
W4463,CA,0,20090519,20170514,A
W4469,CA,0,20090519,20170514,A
W4484,CA,0,20090519,20170514,A
W4486,CA,0,20090519,20170514,A
W4488,CA,0,20090519,20170514,A
W4504,CA,0,20090519,20170514,A
W4519,CA,0,20090519,20170514,A
W4526,CA,0,20090519,20170514,A
W4534,CA,0,20090519,20170514,A
W4576,CA,0,20090519,20170514,A
W4583,CA,0,20090519,20170514,A
W5103,CA,0,20090519,20170514,A
W5105,CA,0,20090519,20170514,A
W5111,CA,0,20090519,20170514,A
W5123,CA,0,20090519,20170514,A
W5126,CA,0,20090519,20170514,A
W5131,CA,0,20090519,20170514,A
W5147,CA,0,20090519,20170514,A
W5301,CA,0,20090519,20170514,A
W5318,CA,0,20090519,20170514,A
W5325,CA,0,20090519,20170514,A
W5336,CA,0,20090519,20170514,A
W5344,CA,0,20090519,20170514,A
W5348,CA,0,20090519,20170514,A
W5359,CA,0,20090519,20170514,A
W5364,CA,0,20090519,20170514,A
W5376,CA,0,20090519,20170514,A
W5378,CA,0,20090519,20170514,A
W5417,CA,0,20090519,20170514,A
W5418,CA,0,20090519,20170514,A
W5419,CA,0,20090519,20170514,A
W5422,CA,0,20090519,20170514,A
W5429,CA,0,20090519,20170514,A
W5436,CA,0,20090519,20170514,A
W5447,CA,0,20090519,20170514,A
W5454,CA,0,20090519,20170514,A
W5456,CA,0,20090519,20170514,A
W5457,CA,0,20090519,20170514,A
W5478,CA,0,20090519,20170514,A
W5482,CA,0,20090519,20170514,A
W5497,CA,0,20090519,20170514,A
W6509,CA,0,20090519,20170514,A
W7501,CA,0,20090519,20170514,A
W7509,CA,0,20090519,20170514,A
W7511,CA,0,20090519,20170514,A
W7518,CA,0,20090519,20170514,A
W7524,CA,0,20090519,20170514,A
W7525,CA,0,20090519,20170514,A
W7531,CA,0,20090519,20170514,A
W7544,CA,0,20090519,20170514,A
W7584,CA,0,20090519,20170514,A
W7792,CA,0,20090519,20170514,A
W7793,CA,0,20090519,20170514,A
W7794,CA,0,20090519,20170514,A
W7795,CA,0,20090519,20170514,A
W7796,CA,0,20090519,20170514,A
W7797,CA,0,20090519,20170514,A
W7798,CA,0,20090519,20170514,A
W8217,CA,0,20090519,20170514,A
W8222,CA,0,20090519,20170514,A
W8226,CA,0,20090519,20170514,A
W8234,CA,0,20090519,20170514,A
W8237,CA,0,20090519,20170514,A
W8242,CA,0,20090519,20170514,A
W8245,CA,0,20090519,20170514,A
W8251,CA,0,20090519,20170514,A
W8252,CA,0,20090519,20170514,A
W8255,CA,0,20090519,20170514,A
W8263,CA,0,20090519,20170514,A
W8281,CA,0,20090519,20170514,A
W8290,CA,0,20090519,20170514,A
W8291,CA,0,20090519,20170514,A
W8292,CA,0,20090519,20170514,A
W8293,CA,0,20090519,20170514,A
W8295,CA,0,20090519,20170514,A
W8297,CA,0,20090519,20170514,A
W8301,CA,0,20090519,20170514,A
W8306,CA,0,20090519,20170514,A
W8308,CA,0,20090519,20170514,A
W8320,CA,0,20090519,20170514,A
W8355,CA,0,20090519,20170514,A
W8369,CA,0,20090519,20170514,A
W8371,CA,0,20090519,20170514,A
W8377,CA,0,20090519,20170514,A
W8382,CA,0,20090519,20170514,A
W8384,CA,0,20090519,20170514,A
W8396,CA,0,20090519,20170514,A
W8405,CA,0,20090519,20170514,A
W8410,CA,0,20090519,20170514,A
W8416,CA,0,20090519,20170514,A
W8425,CA,0,20090519,20170514,A
W8426,CA,0,20090519,20170514,A
W8429,CA,0,20090519,20170514,A
W8433,CA,0,20090519,20170514,A
W8442,CA,0,20090519,20170514,A
W8451,CA,0,20090519,20170514,A
W8471,CA,0,20090519,20170514,A
W8474,CA,0,20090519,20170514,A
W8480,CA,0,20090519,20170514,A
W8490,CA,0,20090519,20170514,A
W8500,CA,0,20090519,20170514,A
W8504,CA,0,20090519,20170514,A
W8505,CA,0,20090519,20170514,A
W8511,CA,0,20090519,20170514,A
W8523,CA,0,20090519,20170514,A
W8530,CA,0,20090519,20170514,A
W8531,CA,0,20090519,20170514,A
W8532,CA,0,20090519,20170514,A
W8537,CA,0,20090519,20170514,A
W8544,CA,0,20090519,20170514,A
W8547,CA,0,20090519,20170514,A
W8548,CA,0,20090519,20170514,A
W8549,CA,0,20090519,20170514,A
W8550,CA,0,20090519,20170514,A
W8587,CA,0,20090519,20170514,A
W8590,CA,0,20090519,20170514,A
Y0005,CA,0,20090519,20170514,A
Y0008,CA,0,20090519,20170514,A
Y0009,CA,0,20090519,20170514,A
Y0017,CA,0,20090519,20170514,A
Y0018,CA,0,20090519,20170514,A
Y0027,CA,0,20090519,20170514,A
Y0038,CA,0,20090519,20170514,A
Y0041,CA,0,20090519,20170514,A
Y0045,CA,0,20090519,20170514,A
Y0051,CA,0,20090519,20170514,A
Y0071,CA,0,20090519,20170514,A
Y0085,CA,0,20090519,20170514,A
Y0095,CA,0,20090519,20170514,A
Y0116,CA,0,20090519,20170514,A
Y0137,CA,0,20090519,20170514,A
Y0140,CA,0,20090519,20170514,A
Y0149,CA,0,20090519,20170514,A
Y0153,CA,0,20090519,20170514,A
Y0206,CA,0,20090519,20170514,A
Y0213,CA,0,20090519,20170514,A
Y0217,CA,0,20090519,20170514,A
Y0223,CA,0,20090519,20170514,A
Y0233,CA,0,20090519,20170514,A
Y0234,CA,0,20090519,20170514,A
Y0236,CA,0,20090519,20170514,A
Y0239,CA,0,20090519,20170514,A
Y0242,CA,0,20090519,20170514,A
Y0243,CA,0,20090519,20170514,A
Y0249,CA,0,20090519,20170514,A
Y0252,CA,0,20090519,20170514,A
Y0255,CA,0,20090519,20170514,A
Y0262,CA,0,20090519,20170514,A
Y0263,CA,0,20090519,20170514,A
Y0268,CA,0,20090519,20170514,A
Y0269,CA,0,20090519,20170514,A
Y0274,CA,0,20090519,20170514,A
Y0278,CA,0,20090519,20170514,A
Y0279,CA,0,20090519,20170514,A
Y0283,CA,0,20090519,20170514,A
Y0285,CA,0,20090519,20170514,A
Y0286,CA,0,20090519,20170514,A
Y0289,CA,0,20090519,20170514,A
Y0292,CA,0,20090519,20170514,A
Y0295,CA,0,20090519,20170514,A
Y0296,CA,0,20090519,20170514,A
Y0298,CA,0,20090519,20170514,A
Y0309,CA,0,20090519,20170514,A
Y0312,CA,0,20090519,20170514,A
Y0315,CA,0,20090519,20170514,A
Y0319,CA,0,20090519,20170514,A
Y0320,CA,0,20090519,20170514,A
Y0327,CA,0,20090519,20170514,A
Y0330,CA,0,20090519,20170514,A
Y0332,CA,0,20090519,20170514,A
Y0333,CA,0,20090519,20170514,A
Y0339,CA,0,20090519,20170514,A
Y0340,CA,0,20090519,20170514,A
Y0341,CA,0,20090519,20170514,A
Y0342,CA,0,20090519,20170514,A
Y0347,CA,0,20090519,20170514,A
Y0348,CA,0,20090519,20170514,A
Y0351,CA,0,20090519,20170514,A
Y0354,CA,0,20090519,20170514,A
Y0357,CA,0,20090519,20170514,A
Y0360,CA,0,20090519,20170514,A
Y0363,CA,0,20090519,20170514,A
Y0371,CA,0,20090519,20170514,A
Y0372,CA,0,20090519,20170514,A
Y0383,CA,0,20090519,20170514,A
Y1013,CA,0,20090519,20170514,A
Y1033,CA,0,20090519,20170514,A
Y1039,CA,0,20090519,20170514,A
Y1073,CA,0,20090519,20170514,A
Y1074,CA,0,20090519,20170514,A
Y1120,CA,0,20090519,20170514,A
Y1125,CA,0,20090519,20170514,A
Y1180,CA,0,20090519,20170514,A
Y1188,CA,0,20090519,20170514,A
Y1191,CA,0,20090519,20170514,A
Y1727,CA,0,20090519,20170514,A
Y1739,CA,0,20090519,20170514,A
Y1741,CA,0,20090519,20170514,A
Y1744,CA,0,20090519,20170514,A
Y1745,CA,0,20090519,20170514,A
Y1746,CA,0,20090519,20170514,A
Y1747,CA,0,20090519,20170514,A
Y1748,CA,0,20090519,20170514,A
Y1749,CA,0,20090519,20170514,A
Y1750,CA,0,20090519,20170514,A
Y1771,CA,0,20090519,20170514,A
Y1774,CA,0,20090519,20170514,A
Y1781,CA,0,20090519,20170514,A
Y1794,CA,0,20090519,20170514,A
Y1795,CA,0,20090519,20170514,A
Y1796,CA,0,20090519,20170514,A
Y1801,CA,0,20090519,20170514,A
Y1802,CA,0,20090519,20170514,A
Y1803,CA,0,20090519,20170514,A
Y1804,CA,0,20090519,20170514,A
Y1819,CA,0,20090519,20170514,A
Y1826,CA,0,20090519,20170514,A
Y1827,CA,0,20090519,20170514,A
Y1829,CA,0,20090519,20170514,A
Y1840,CA,0,20090519,20170514,A
Y1848,CA,0,20090519,20170514,A
Y1852,CA,0,20090519,20170514,A
Y1853,CA,0,20090519,20170514,A
Y1854,CA,0,20090519,20170514,A
Y1857,CA,0,20090519,20170514,A
Y1863,CA,0,20090519,20170514,A
Y1864,CA,0,20090519,20170514,A
Y1866,CA,0,20090519,20170514,A
Y1883,CA,0,20090519,20170514,A
Y1912,CA,0,20090519,20170514,A
Y1917,CA,0,20090519,20170514,A
Y1940,CA,0,20090519,20170514,A
Y1953,CA,0,20090519,20170514,A
Y1974,CA,0,20090519,20170514,A
Y1975,CA,0,20090519,20170514,A
Y1983,CA,0,20090519,20170514,A
Y1984,CA,0,20090519,20170514,A
Y1991,CA,0,20090519,20170514,A
Y1994,CA,0,20090519,20170514,A
Y1995,CA,0,20090519,20170514,A
Y2011,CA,0,20090519,20170514,A
Y2012,CA,0,20090519,20170514,A
Y2014,CA,0,20090519,20170514,A
Y2018,CA,0,20090519,20170514,A
Y2019,CA,0,20090519,20170514,A
Y2021,CA,0,20090519,20170514,A
Y2053,CA,0,20090519,20170514,A
Y2060,CA,0,20090519,20170514,A
Y2606,CA,0,20090519,20170514,A
Y2607,CA,0,20090519,20170514,A
Y2618,CA,0,20090519,20170514,A
Y2621,CA,0,20090519,20170514,A
Y2627,CA,0,20090519,20170514,A
Y2637,CA,0,20090519,20170514,A
Y2638,CA,0,20090519,20170514,A
Y2642,CA,0,20090519,20170514,A
Y2666,CA,0,20090519,20170514,A
Y2671,CA,0,20090519,20170514,A
Y2677,CA,0,20090519,20170514,A
Y2678,CA,0,20090519,20170514,A
Y2687,CA,0,20090519,20170514,A
Y2689,CA,0,20090519,20170514,A
Y2696,CA,0,20090519,20170514,A
Y2697,CA,0,20090519,20170514,A
Y2710,CA,0,20090519,20170514,A
Y2717,CA,0,20090519,20170514,A
Y2719,CA,0,20090519,20170514,A
Y2740,CA,0,20090519,20170514,A
Y2745,CA,0,20090519,20170514,A
Y2752,CA,0,20090519,20170514,A
Y2754,CA,0,20090519,20170514,A
Y2756,CA,0,20090519,20170514,A
Y2757,CA,0,20090519,20170514,A
Y2763,CA,0,20090519,20170514,A
Y2764,CA,0,20090519,20170514,A
Y2767,CA,0,20090519,20170514,A
Y2774,CA,0,20090519,20170514,A
Y2781,CA,0,20090519,20170514,A
Y2784,CA,0,20090519,20170514,A
Y3691,CA,0,20090519,20170514,A
Y3802,CA,0,20090519,20170514,A
Y3839,CA,0,20090519,20170514,A
Y3841,CA,0,20090519,20170514,A
Y3851,CA,0,20090519,20170514,A
Y3854,CA,0,20090519,20170514,A
Y3865,CA,0,20090519,20170514,A
Y3881,CA,0,20090519,20170514,A
Y3886,CA,0,20090519,20170514,A
Y3890,CA,0,20090519,20170514,A
Y3891,CA,0,20090519,20170514,A
Y3892,CA,0,20090519,20170514,A
Y3906,CA,0,20090519,20170514,A
Y3914,CA,0,20090519,20170514,A
Y3936,CA,0,20090519,20170514,A
Y3949,CA,0,20090519,20170514,A
Y3958,CA,0,20090519,20170514,A
Y3961,CA,0,20090519,20170514,A
Y3964,CA,0,20090519,20170514,A
Y3967,CA,0,20090519,20170514,A
Y3976,CA,0,20090519,20170514,A
Y4506,CA,0,20090519,20170514,A
Y4513,CA,0,20090519,20170514,A
Y4516,CA,0,20090519,20170514,A
Y4517,CA,0,20090519,20170514,A
Y4528,CA,0,20090519,20170514,A
Y4529,CA,0,20090519,20170514,A
Y4530,CA,0,20090519,20170514,A
Y4536,CA,0,20090519,20170514,A
Y4572,CA,0,20090519,20170514,A
Y4576,CA,0,20090519,20170514,A
Y4589,CA,0,20090519,20170514,A
Y4597,CA,0,20090519,20170514,A
Y4600,CA,0,20090519,20170514,A
Y4613,CA,0,20090519,20170514,A
Y4625,CA,0,20090519,20170514,A
Y4652,CA,0,20090519,20170514,A
Y4664,CA,0,20090519,20170514,A
Y4665,CA,0,20090519,20170514,A
Y4681,CA,0,20090519,20170514,A
Y4690,CA,0,20090519,20170514,A
Y4696,CA,0,20090519,20170514,A
Y5315,CA,0,20090519,20170514,A
Y5319,CA,0,20090519,20170514,A
Y5345,CA,0,20090519,20170514,A
Y5367,CA,0,20090519,20170514,A
Y5371,CA,0,20090519,20170514,A
Y5372,CA,0,20090519,20170514,A
Y5435,CA,0,20090519,20170514,A
Y5445,CA,0,20090519,20170514,A
Y5456,CA,0,20090519,20170514,A
Y5481,CA,0,20090519,20170514,A
Y5484,CA,0,20090519,20170514,A
Y5486,CA,0,20090519,20170514,A
Y5491,CA,0,20090519,20170514,A
Y6005,CA,0,20090519,20170514,A
Y6006,CA,0,20090519,20170514,A
Y6007,CA,0,20090519,20170514,A
Y6020,CA,0,20090519,20170514,A
Y6023,CA,0,20090519,20170514,A
Y6024,CA,0,20090519,20170514,A
Y6041,CA,0,20090519,20170514,A
Y6049,CA,0,20090519,20170514,A
Y6055,CA,0,20090519,20170514,A
Y6081,CA,0,20090519,20170514,A
Y6181,CA,0,20090519,20170514,A
Y6184,CA,0,20090519,20170514,A
Y6198,CA,0,20090519,20170514,A
Y6199,CA,0,20090519,20170514,A
Y7238,CA,0,20090519,20170514,A
Y7260,CA,0,20090519,20170514,A
Y7285,CA,0,20090519,20170514,A
Y7286,CA,0,20090519,20170514,A
Y7287,CA,0,20090519,20170514,A
Y7288,CA,0,20090519,20170514,A
Y7294,CA,0,20090519,20170514,A
Y7297,CA,0,20090519,20170514,A
Y7300,CA,0,20090519,20170514,A
Y7303,CA,0,20090519,20170514,A
Y7310,CA,0,20090519,20170514,A
Y7311,CA,0,20090519,20170514,A
Y7314,CA,0,20090519,20170514,A
Y7323,CA,0,20090519,20170514,A
Y7328,CA,0,20090519,20170514,A
Y7331,CA,0,20090519,20170514,A
Y7336,CA,0,20090519,20170514,A
Y7354,CA,0,20090519,20170514,A
Y7359,CA,0,20090519,20170514,A
