Location,Node,Relationship
3008515,J78209000,R
3008516,J78212000,R
3008517,J78213000,R
3008518,J78214000,R
3008519,J78216000,R
3008521,J78218000,R
3008522,J78219000,R
3008523,J78220000,R
3008524,J78221000,R
3008525,J78222000,R
3008526,J78223000,R
3008527,J78224000,R
3008528,J78225000,R
3008529,J78226000,R
3008530,J78261000,R
3008531,J78269000,R
3008532,J78243000,R
3008533,J78247000,R
3008534,J78248000,R
3008535,J78249000,R
3008536,J78250000,R
3008537,J78267000,R
3008538,J78312000,R
3008541,J78237000,R
3008542,J78238000,R
3008543,J78239000,R
3008544,J78241000,R
3008545,J78251000,R
3008546,J78252000,R
3008547,J78253000,R
3008548,J78254000,R
3008549,J78256000,R
3008550,J78257000,R
3008551,J78258000,R
3008552,J78259000,R
3008553,J78265000,R
3008554,J78266000,R
3008555,J78264000,R
3008556,J78263000,R
3008557,J78246000,R
3008558,J78240000,R
3008559,J78236000,R
3008560,J78235000,R
3008561,J78229000,R
3008562,J78228000,R
3008563,J78227000,R
3008564,J78271000,R
3008565,J78242000,R
3008566,J78268000,R
3008567,J78255000,R
3008568,J78245000,R
3008569,J78234000,R
3008570,J78230000,R
3008571,J78244000,R
3008572,J78231000,R
3008573,J78273000,R
3008574,J78318000,R
3008575,J78307000,R
3008576,J78309000,R
3008577,J78319000,R
3008578,J78305000,R
3008579,J78311000,R
3008580,J78321000,R
3008581,J78314000,R
3008582,J78288000,R
3008583,J78313000,R
3008584,J78323000,R
3008585,J78324000,R
3008586,J78325000,R
3008587,J78326000,R
3008588,J77479000,R
3008589,J76140000,R
3008590,J77481000,R
3008591,J76626000,R
3008592,J76804000,R
3008593,J76228000,R
3008594,J78291000,R
3008595,J78297000,R
3008596,J78302000,R
3008597,J78303000,R
3008598,J78304000,R
3008599,J78315000,R
3008600,J78316000,R
3008601,J78317000,R
3008602,J78322000,R
3008603,J78275000,R
3008604,J78277000,R
3008605,J78278000,R
3008606,J78279000,R
3008607,J78282000,R
3008608,J78283000,R
3008609,J78286000,R
3008610,J78287000,R
3008611,J78289000,R
3008612,J78280000,R
3008613,J78300000,R
3008614,J78301000,R
3008615,J77952000,R
3008616,J77435000,R
3008617,J78299000,R
3008619,J78331000,R
3008620,J78332000,R
3008621,J78333000,R
3008622,J78334000,R
3008623,J78335000,R
3008624,J78336000,R
3008625,J78337000,R
3008626,J78338000,R
3008627,J78339000,R
3008628,J78340000,R
3008629,J78341000,R
3008630,J78342000,R
3008631,J78343000,R
3008632,J78344000,R
3008633,J78345000,R
3008634,J78346000,R
3008635,J78347000,R
3008636,J78348000,R
3008637,J78349000,R
3008638,J78350000,R
3008639,J78351000,R
3008640,J78352000,R
3008641,J78353000,R
3008642,J78355000,R
3008643,J78357000,R
3008644,J78359000,R
3008645,J78360000,R
3008646,J78368000,R
3008647,J78370000,R
3008648,J78372000,R
3008649,J78374000,R
3008650,J78373000,R
3008651,J78371000,R
3008652,J78367000,R
3008653,J78366000,R
3008654,J78365000,R
3008655,J78364000,R
3008656,J78363000,R
3008657,J78362000,R
3008658,J78361000,R
3008659,J78358000,R
3008660,J78356000,R
3008661,J78295000,R
3008662,J78292000,R
3008663,J78293000,R
3008664,J78375000,R
3008665,J78376000,R
3008666,J78377000,R
3008667,J78378000,R
3008668,J78379000,R
3008669,J78411000,R
3008670,J78010000,R
3008671,J75058000,R
3008672,J78382000,R
3008673,J72037000,R
3008674,J78407000,R
3008675,J78406000,R
3008676,J78405000,R
3008677,J78404000,R
3008678,J78403000,R
3008679,J78402000,R
3008680,J78401000,R
3008681,J78400000,R
3008683,J78398000,R
3008684,J78397000,R
3008685,J78396000,R
3008686,J78395000,R
3008687,J78394000,R
3008688,J78393000,R
3008689,J78392000,R
3008690,J78432000,R
3008691,J78830000,R
3008692,J78384000,R
3008693,J78385000,R
3008694,J78386000,R
3008695,J78387000,R
3008696,J78433000,R
3008697,J78431000,R
3008698,J78454000,R
3008699,J78455000,R
3008700,J78456000,R
3008701,J78457000,R
3008702,J78450000,R
3008703,J78451000,R
3008704,J78452000,R
3008705,J78447000,R
3008706,J78448000,R
3008707,J78449000,R
3008708,J78421000,R
3008709,J78422000,R
3008710,J78434000,R
3008711,J78435000,R
3008712,J78436000,R
3008713,J78437000,R
3008714,J78438000,R
3008715,J78439000,R
3008716,J78440000,R
3008717,J78441000,R
3008718,J78442000,R
3008719,J78443000,R
3008720,J78444000,R
3008721,J78445000,R
3008722,J78446000,R
3008723,J78453000,R
3008724,J78477000,R
3008725,J77306000,R
3008726,J78109000,R
3008727,J78408000,R
3008728,J78413000,R
3008729,J78416000,R
3008730,J78420000,R
3008731,J78423000,R
3008732,J78425000,R
3008733,J78427000,R
3008734,J78428000,R
3008735,J78459000,R
3008736,J78463000,R
3008737,J78464000,R
3008738,J78465000,R
3008739,J78466000,R
3008740,J78468000,R
3008741,J78469000,R
3008742,J78467000,R
3008743,J78470000,R
3008744,J78471000,R
3008745,J78472000,R
3008746,J78410000,R
3008747,J78412000,R
3008748,J78414000,R
3008749,J78417000,R
3008750,J78419000,R
3008751,J78424000,R
3008752,J78426000,R
3008753,J78429000,R
3008754,J78430000,R
3008755,J78460000,R
3008756,J78461000,R
3008757,J78462000,R
3008758,J78473000,R
3008759,J78474000,R
3008760,J78381000,R
3008761,J78388000,R
3008762,J78389000,R
3008763,J78391000,R
3008764,J78390000,R
3008765,J78380000,R
3008766,J78478000,R
3008767,J78479000,R
3008769,J78518000,R
3008770,J78519000,R
3008771,J78507000,R
3008772,J78508000,R
3008773,J78509000,R
3008774,J78515000,R
3008775,J78501000,R
3008776,J78512000,R
3008777,J78513000,R
3008778,J78496000,R
3008779,J78498000,R
3008780,J78495000,R
3008781,J78494000,R
3008782,J78490000,R
3008784,J78486000,R
3008785,J78482000,R
3008786,J78483000,R
3008787,J78484000,R
3008788,J78503000,R
3008789,J78499000,R
3008790,J78488000,R
3008791,J78516000,R
3008792,J78506000,R
3008793,J78504000,R
3008794,J78502000,R
3008795,J78500000,R
3008796,J78493000,R
3008797,J78492000,R
3008798,J78491000,R
3008799,J78489000,R
3008800,J78485000,R
3008801,J78481000,R
3008802,J77812000,R
3008803,J78541000,R
3008807,J78600000,R
3008808,J78320000,R
3008809,J78547000,R
3008810,J78583000,R
3008811,J78563000,R
3008812,J78564000,R
3008813,J78570000,R
3008814,J78571000,R
3008815,J78572000,R
3008816,J78573000,R
3008817,J78574000,R
3008818,J78575000,R
3008819,J78576000,R
3008820,J78577000,R
3008821,J78578000,R
3008822,J78579000,R
3008823,J78596000,R
3008824,J78597000,R
3008825,J78598000,R
3008826,J78618000,R
3008827,J77971000,R
3008828,J78558000,R
3008829,J78559000,R
3008830,J78595000,R
3008831,J78593000,R
3008832,J78561000,R
3008833,J78560000,R
3008834,J78569000,R
3008835,J78565000,R
3008836,J78594000,R
3008837,J78619000,R
3008838,J78580000,R
3008839,J78581000,R
3008840,J78562000,R
3008841,J78540000,R
3008842,J78539000,R
3008844,J78591000,R
3008845,J78520000,R
3008846,J78521000,R
3008847,J78522000,R
3008848,J78523000,R
3008849,J78524000,R
3008850,J78525000,R
3008851,J78526000,R
3008852,J78527000,R
3008853,J78528000,R
3008854,J78529000,R
3008855,J78530000,R
3008856,J78531000,R
3008857,J78532000,R
3008858,J78533000,R
3008859,J78534000,R
3008860,J78535000,R
3008861,J78536000,R
3008862,J78537000,R
3008863,J78538000,R
3008864,J78592000,R
3008865,J78621000,R
3008866,J78624000,R
3008867,J78625000,R
3008868,J78626000,R
3008869,J78629000,R
3008870,J78620000,R
3008871,J78627000,R
3008872,J78628000,R
3008873,J78623000,R
3008874,J78633000,R
3008875,J78610000,R
3008876,J78630000,R
3008877,J78616000,R
3008878,J78602000,R
3008879,J78603000,R
3008880,J78604000,R
3008882,J78606000,R
3008883,J78607000,R
3008884,J78608000,R
3008885,J78609000,R
3008886,J78611000,R
3008887,J78612000,R
3008888,J78505000,R
3008889,J78613000,R
3008890,J78614000,R
3008891,J78615000,R
3008892,J78631000,R
3008893,J78632000,R
3008895,J78659000,R
3008896,J78542000,R
3008897,J78543000,R
3008898,J78544000,R
3008899,J78644000,R
3008900,J78646000,R
3008901,J78647000,R
3008902,J78648000,R
3008903,J78649000,R
3008904,J78650000,R
3008905,J78651000,R
3008906,J78652000,R
3008907,J78653000,R
3008908,J78654000,R
3008909,J78655000,R
3008910,J78656000,R
3008911,J78657000,R
3008914,J78645000,R
3008915,J78660000,R
3008916,J78666000,R
3008917,J78667000,R
3008918,J78668000,R
3008919,J78670000,R
3008920,J78671000,R
3008921,J78673000,R
3008923,J78675000,R
3008924,J78676000,R
3008925,J78677000,R
3008926,J78678000,R
3008927,J78679000,R
3008928,J78680000,R
3008929,J78689000,R
3008930,J78690000,R
3008931,J78691000,R
3008932,J78693000,R
3008933,J78694000,R
3008934,J78695000,R
3008935,J78696000,R
3008936,J78697000,R
3008937,J78698000,R
3008938,J78699000,R
3008939,J78700000,R
3008940,J78701000,R
3008941,J78702000,R
3008942,J78703000,R
3008943,J78704000,R
3008944,J78705000,R
3008945,J78706000,R
3008946,J78707000,R
3008947,J78708000,R
3008948,J78709000,R
3008949,J78552000,R
3008950,J78711000,R
3008951,J78710000,R
3008952,J78736000,R
3008953,J78737000,R
3008954,J78738000,R
3008955,J78733000,R
3008957,J71879000,R
3008958,J78634000,R
3008959,J78635000,R
3008962,J78734000,R
3008963,J78672000,R
3008964,J78669000,R
3008965,J78735000,R
3008967,J70019000,R
3008968,J76946000,R
3008969,J77859000,R
3008970,J78767000,R
3008971,J7415000,R
3008974,J78876000,R
3008975,J78875000,R
3008976,J78584000,R
3008977,J78787000,R
3008978,J78845000,R
3008979,J78928000,R
3008980,J78929000,R
3008981,J78930000,R
3008982,J78931000,R
3008983,J78932000,R
3008984,J78933000,R
3008985,J78934000,R
3008986,J78935000,R
3008987,J78936000,R
3008988,J78937000,R
3008989,J78938000,R
3008991,J78939000,R
3008993,J78941000,R
3008994,J78942000,R
3008995,J78943000,R
3008996,J78944000,R
3008997,J78945000,R
3008998,J78946000,R
3008999,J78947000,R
3009001,J78948000,R
3009002,J78949000,R
3009004,J78951000,R
3009005,J78766000,R
3009006,J78764000,R
3009007,J78763000,R
3009008,J78761000,R
3009009,J78760000,R
3009010,J78759000,R
3009011,J78758000,R
3009012,J78741000,R
3009013,J78950000,R
3009015,J78829000,R
3009016,J78903000,R
3009017,J78859000,R
3009018,J78908000,R
3009019,J78909000,R
3009020,J78894000,R
3009021,J78864000,R
3009022,J78863000,R
3009023,J78904000,R
3009024,J78901000,R
3009025,J78861000,R
3009026,J78860000,R
3009027,J78828000,R
3009028,J78893000,R
3009029,J78852000,R
3009030,J78851000,R
3009031,J78850000,R
3009032,J78849000,R
3009033,J78853000,R
3009034,J78854000,R
3009035,J78855000,R
3009036,J78856000,R
3009037,J78857000,R
3009038,J78885000,R
3009039,J78886000,R
3009040,J78887000,R
3009041,J78888000,R
3009042,J78889000,R
3009043,J78890000,R
3009044,J78891000,R
3009045,J78892000,R
3009047,J78911000,R
3009049,J78831000,R
3009050,J78832000,R
3009051,J78833000,R
3009052,J78834000,R
3009053,J78835000,R
3009054,J78836000,R
3009055,J78837000,R
3009056,J78838000,R
3009057,J78839000,R
3009058,J78840000,R
3009059,J78841000,R
3009060,J78842000,R
3009061,J78843000,R
3009062,J78844000,R
3009063,J78847000,R
3009064,J78848000,R
3009065,J78866000,R
3009066,J78865000,R
3009067,J78877000,R
3009068,J78878000,R
3009069,J78879000,R
3009070,J78880000,R
3009071,J78881000,R
3009072,J78882000,R
3009073,J78883000,R
3009074,J78884000,R
3009075,J78912000,R
3009076,J78913000,R
3009077,J78914000,R
3009078,J78915000,R
3009079,J78916000,R
3009080,J78917000,R
3009081,J78918000,R
3009082,J78919000,R
3009083,J78920000,R
3009084,J78921000,R
3009085,J78922000,R
3009086,J78862000,R
3009087,J78900000,R
3009088,J78895000,R
3009089,J78896000,R
3009090,J78897000,R
3009091,J78905000,R
3009092,J78898000,R
3009093,J78899000,R
3009095,J78858000,R
3009096,J78907000,R
3009097,J78553000,R
3009098,J78587000,R
3009099,J78727000,R
3009100,J78952000,R
3009101,J78715000,R
3009103,J78661000,R
3009104,J78663000,R
3009105,J78664000,R
3009106,J78658000,R
3009107,J78665000,R
3009108,J78681000,R
3009109,J78682000,R
3009110,J78683000,R
3009111,J78684000,R
3009112,J78685000,R
3009113,J78686000,R
3009114,J78687000,R
3009115,J78688000,R
3009116,J78712000,R
3009117,J78713000,R
3009118,J78714000,R
3009119,J78716000,R
3009120,J78717000,R
3009121,J78718000,R
3009122,J78719000,R
3009123,J78720000,R
3009124,J78721000,R
3009126,J78722000,R
3009127,J78723000,R
3009128,J78724000,R
3009129,J78725000,R
3009130,J78726000,R
3009131,J78728000,R
3009132,J78730000,R
3009133,J78731000,R
3009134,J78732000,R
3009135,J78729000,R
3009287,J78790000,R
3009292,J78791000,R
3009296,J78792000,R
3009298,J78794000,R
3009301,J78795000,R
3009303,J7026000,R
3009306,J78797000,R
3009307,J78798000,R
3009313,J78799000,R
3009315,J78803000,R
3009319,J78812000,R
3009321,J78813000,R
3009323,J78814000,R
3009324,J78817000,R
3009326,J78820000,R
3009328,J78821000,R
3009329,J7079000,R
3009330,J78823000,R
3009332,J78826000,R
3009335,J78788000,R
3009339,J78801000,R
3009341,J78807000,R
3009343,J78808000,R
3009352,J78796000,R
3009353,J78809000,R
3009354,J78816000,R
3009357,J78818000,R
3009358,J7078400,R
3009359,J78819000,R
3009361,J73691400,R
3009362,J78824000,R
3009364,J78825000,R
3009368,J78789000,R
3009369,J78822000,R
3009372,J78804000,R
3009375,J78811000,R
3009377,J78802000,R
3009381,J78806000,R
3009385,J78810000,R
3009391,J78815000,R
3009393,J78827000,R
3009426,J7358000,R
3009430,J74636900,R
3009440,J71531000,R
3009451,J7172000,R
3009457,J77092500,R
3009471,J73238,R
3009479,J7671000,R
3009504,J72603000,R
3009562,J7166000,R
3009586,J7643000,R
3009610,J71967400,R
3009626,J7088000,R
3009688,J7097000,R
3009709,J7092600,R
3009866,J78104100,R
3009915,76985000,R
3009969,J78771000,R
3009971,J78768000,R
3009972,J78772000,R
3009973,J78773000,R
3009974,J78774000,R
3009975,J78775000,R
3009976,J78776000,R
3009977,J78777000,R
3009978,J78779000,R
3009979,J78780000,R
3009980,J78781000,R
3009981,J78782000,R
3009982,J78783000,R
3009983,J78784000,R
3009984,J78867000,R
3009985,J78868000,R
3009986,J78869000,R
3009987,J78870000,R
3009988,J78871000,R
3009989,J78872000,R
3009990,J78873000,R
3009991,J78874000,R
3009996,J78778000,R
3009997,J78786000,R
3009998,J78769000,R
3009999,J78770000,R
3010001,J78785000,R
3010002,J78953000,R
3010003,J78954000,R
3010087,J7734000,R
3010129,J75452,R
3010166,J72458000,R
3010329,J76383000,R
3010364,J78369000,R
3010380,J75882000,R
3010383,J76368000,R
3010395,J76404000,R
3010403,J02390000,R
3010413,J76405000,R
3010440,J7637800,R
3010449,J78643000,R
3010451,J78642000,R
3010453,J78641000,R
3010455,J78640000,R
3010457,J78639000,R
3010458,J78638000,R
3010460,J78637000,R
3010462,J78636000,R
3010470,J7543000,R
3010496,J7469000,R
3010512,J7127000,R
3010549,J71714000,R
3010561,J7576000,R
3010592,J78551000,R
3010595,J78552,R
3010598,J78553,R
3010600,J78550000,R
3010604,J78548000,R
3010606,J78554000,R
3010609,J78556000,R
3010611,J78568000,R
3010612,J78584,R
3010613,J78585000,R
3010614,J78586000,R
3010615,J78555000,R
3010616,J78546000,R
3010617,J78557000,R
3010618,J78567000,R
3010622,J77193000,R
3010640,J7737400,R
3010642,J71726,R
3010700,J77056530,R
3010730,J7157200,R
3010746,J72300000,R
3010793,J7286000,R
3010797,J7387000,R
3010825,J78957000,R
3010826,J78958000,R
3010827,J78960000,R
3010828,J78962000,R
3010829,J78963000,R
3010830,J78964000,R
3010832,J78545000,R
3010840,J78662000,R
3010851,J78982000,R
3010853,J78983000,R
3010854,J78984000,R
3010859,J78985000,R
3010862,J78986000,R
3010864,J78987000,R
3010866,J78988000,R
3010867,J78989000,R
3010869,J78990000,R
3010870,J78991000,R
3010873,J78992000,R
3010878,J78994000,R
3010884,J78995000,R
3010886,J78996000,R
3010916,J78998000,R
3010917,J78999000,R
3010918,J79000000,R
3010919,J79001000,R
3010920,J79002000,R
3010921,J79003000,R
3010922,J79004000,R
3010923,J79005000,R
3010924,J79006000,R
3010929,J79007000,R
3010933,J79009000,R
3010936,J79010000,R
3010938,J79011000,R
3010939,J79012000,R
3010941,J79013000,R
3010942,J79014000,R
3010943,J79015000,R
3010944,J79016000,R
3010945,J79017000,R
3010946,J79018000,R
3010951,J79019000,R
3010953,J79020000,R
3010955,J79021000,R
3010957,J79022000,R
3010959,J79023000,R
3010961,J79024000,R
3010963,J79025000,R
3010965,J79026000,R
3010967,J79027000,R
3010969,J79028000,R
3010971,J79029000,R
3010973,J79030000,R
3010975,J79031000,R
3010977,J79032000,R
3010979,J79033000,R
3010981,J79034000,R
3010983,J79035000,R
3010985,J78965000,R
3010986,J78966000,R
3010987,J78967000,R
3010989,J78969000,R
3010990,J78970000,R
3010991,J78971000,R
3010992,J78972000,R
3010993,J78973000,R
3010994,J78974000,R
3010995,J78975000,R
3010996,J78976000,R
3010998,J78978000,R
3010999,J78979000,R
3011001,J78980000,R
3011002,J78981000,R
3011009,J45703000,R
3011013,J76378000,R
3011020,J76369000,R
3011021,J76370000,R
3011022,J76381,R
3011023,J76366000,R
3011024,J76380000,R
3011025,J76379000,R
3011026,J75407,R
3011027,J74756000,R
3011028,J73063000,R
3011042,J77770000,R
3011071,J76954000,R
3011073,J78745000,R
3011085,J78753000,R
3011086,J78754000,R
3011088,J78755000,R
3011111,J98156100,R
3011188,J78743000,R
3011189,J78744000,R
3011204,J78746000,R
3011216,J78924000,R
3011218,J79044000,R
3011219,J78961000,R
3011220,J78925000,R
3011221,J78926000,R
3011222,J78955000,R
3011223,J78956000,R
3011224,J78805000,R
3011225,J78923000,R
3011226,J79036000,R
3011227,J79038000,R
3011228,J79039000,R
3011229,J79040000,R
3011230,J79041000,R
3011231,J79042000,R
3011232,J79043000,R
3011233,J79045000,R
3011234,J79046000,R
3011235,J79047000,R
3011236,J78993000,R
3011237,J79068000,R
3011238,J79059000,R
3011239,J79062000,R
3011240,J79063000,R
3011241,J79058000,R
3011242,J79056000,R
3011243,J79066000,R
3011244,J79070000,R
3011245,J79067000,R
3011246,J79071000,R
3011247,J79061000,R
3011248,J79057000,R
3011249,J79072000,R
3011250,J79060000,R
3011256,J78906000,R
3011266,J79054000,R
3011267,J79055000,R
3011268,J79053000,R
3011269,J79052000,R
3011270,J79051000,R
3011271,J79050000,R
3011272,J79049000,R
3011273,J79048000,R
3011274,J79096000,R
3011275,J79102000,R
3011276,J79103000,R
3011277,J79104000,R
3011278,J79105000,R
3011279,J79106000,R
3011280,J79107000,R
3011281,J79108000,R
3011282,J79109000,R
3011283,J79110000,R
3011284,J79111000,R
3011285,J79112000,R
3011286,J79113000,R
3011287,J79114000,R
3011288,J79115000,R
3011289,J79116000,R
3011290,J79117000,R
3011291,J79118000,R
3011292,J79119000,R
3011293,J79120000,R
3011294,J79121000,R
3011295,J79122000,R
3011296,J79123000,R
3011297,J79124000,R
3011298,J78073000,R
3011299,J79065000,R
3011306,J77051000,R
3011307,J79145000,R
3011308,J79146000,R
3011309,J79147000,R
3011310,J79148000,R
3011311,J79149000,R
3011312,J79150000,R
3011313,J79151000,R
3011315,J79152000,R
3011316,J79153000,R
3011317,J79154000,R
3011318,J79155000,R
3011319,J79156000,R
3011320,J79157000,R
3011321,J79158000,R
3011322,J79159000,R
3011323,J79160000,R
3011324,J79161000,R
3011325,J79162000,R
3011326,J79163000,R
3011327,J79164000,R
3011330,J79139000,R
3011331,J79140000,R
3011332,J79141000,R
3011333,J79142000,R
3011334,J79143000,R
3011335,J79144000,R
3011336,J79125000,R
3011337,J79126000,R
3011338,J79127000,R
3011339,J79128000,R
3011340,J79129000,R
3011341,J79130000,R
3011342,J79131000,R
3011343,J79132000,R
3011344,J79133000,R
3011345,J79134000,R
3011346,J79135000,R
3011347,J79136000,R
3011348,J79137000,R
3011349,J79138000,R
3011352,J79165000,R
3011353,J79166000,R
3011354,J79167000,R
3011355,J79168000,R
3011356,J79169000,R
3011357,J79170000,R
3011358,J79171000,R
3011359,J79172000,R
3011360,J79173000,R
3011361,J79174000,R
3011362,J79175000,R
3011363,J79176000,R
3011364,J79177000,R
3011366,J79179000,R
3011367,J79178000,R
3011368,J79074000,R
3011369,J79075000,R
3011370,J79076000,R
3011371,J79077000,R
3011372,J79078000,R
3011373,J79079000,R
3011374,J79080000,R
3011375,J79081000,R
3011376,J79082000,R
3011377,J79073000,R
3011378,J79083000,R
3011381,J79089000,R
3011382,J79085000,R
3011383,J79084000,R
3011384,J79086000,R
3011385,J79087000,R
3011386,J79088000,R
3011387,J79094000,R
3011388,J79093000,R
3011389,J79095000,R
3011390,J79097000,R
3011391,J79098000,R
3011392,J79099000,R
3011393,J79100000,R
3011394,J79101000,R
3011397,J79091000,R
3011398,J79092000,R
3011399,J79090000,R
3011403,J79218000,R
3011404,J79219000,R
3011411,J79220000,R
3011412,J79221000,R
3011415,J78742000,R
3011416,J79239000,R
3011417,J79240000,R
3011418,J79241000,R
3011419,J79242000,R
3011421,J79243000,R
3011422,J79260000,R
3011424,J79244000,R
